unique_key,created_date,agency,complaint_type,descriptor,location_type,incident_zip,city,status,bbl,latitude,longitude,Category,Sentiment,Complaint Text,Emotion
56405213,2022-12-30 07:25:30,DOB,General Construction/Plumbing,Building Permit - None,,11215.0,BROOKLYN,Closed,3010490065.0,40.66322381733051,-73.9861949040823,Other,Neutral,General Construction/Plumbing. Building Permit - None,Neutral
56405008,2022-12-30 07:25:12,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10451.0,BRONX,Closed,2024580026.0,40.822892299365904,-73.92465214640484,Political,Negative,Illegal Parking. Posted Parking Sign Violation,Anger
56402837,2022-12-30 07:25:12,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11435.0,JAMAICA,Closed,4099980002.0,40.69984443597829,-73.80472534331074,Social,Negative,Blocked Driveway. No Access,Sadness
56407542,2022-12-30 07:25:11,NYPD,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11230.0,BROOKLYN,Closed,3076740030.0,40.61531359994815,-73.95441464696738,Political,Negative,Illegal Parking. Parking Permit Improper Use,Neutral
56405621,2022-12-30 07:25:07,DOB,Plumbing,Plumbing-Defective/Leaking/Not Maintained,,10463.0,BRONX,Closed,2032660021.0,40.8774020931241,-73.90589525983569,Other,Neutral,Plumbing. Plumbing-Defective/Leaking/Not Maintained,Sadness
56401255,2022-12-30 07:25:07,DOB,Boilers,Boiler - Defective/Inoperative/No Permit,,10010.0,NEW YORK,Closed,1009020051.0,40.73794966407384,-73.98314105935887,Other,Neutral,Boilers. Boiler - Defective/Inoperative/No Permit,Neutral
56401434,2022-12-30 07:24:49,NYPD,Blocked Driveway,No Access,Street/Sidewalk,10473.0,BRONX,Closed,2035210046.0,40.81663773682342,-73.86281934991706,Social,Negative,Blocked Driveway. No Access,Sadness
56403676,2022-12-30 07:24:30,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11220.0,BROOKLYN,Closed,3008340007.0,40.63955604202643,-74.0089034706777,Political,Negative,Illegal Parking. Posted Parking Sign Violation,Anger
56403022,2022-12-30 07:24:15,DSNY,Dirty Condition,Dog Waste,Sidewalk,10006.0,,Closed,,40.70969302458239,-74.01168660370406,Social,Negative,Dirty Condition. Dog Waste,Disgust
56400970,2022-12-30 07:23:58,NYPD,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10463.0,BRONX,Closed,2032630273.0,40.88310248179953,-73.89291521121874,Political,Negative,Illegal Parking. Blocked Sidewalk,Surprise
56407056,2022-12-30 07:23:45,NYPD,Encampment,,Street/Sidewalk,10029.0,NEW YORK,Closed,1016210036.0,40.79911176394695,-73.94338830471402,Economic,Neutral,Encampment. ,Fear
56404610,2022-12-30 07:23:45,DHS,Encampment,,Street/Sidewalk,10029.0,NEW YORK,Closed,1016210036.0,40.79911176394695,-73.94338830471402,Economic,Neutral,Encampment. ,Fear
56404638,2022-12-30 07:23:17,NYPD,Abandoned Vehicle,With License Plate,Street/Sidewalk,11414.0,HOWARD BEACH,Closed,,40.6673488517564,-73.85253220212837,Political,Negative,Abandoned Vehicle. With License Plate,Sadness
56407715,2022-12-30 07:22:23,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214.0,BROOKLYN,Closed,3068657502.0,40.59754130847739,-73.98881554881046,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56407032,2022-12-30 07:21:29,NYPD,Blocked Driveway,Partial Access,Street/Sidewalk,10306.0,STATEN ISLAND,Closed,5042710007.0,40.56612085756154,-74.12161062853515,Social,Negative,Blocked Driveway. Partial Access,Neutral
56400425,2022-12-30 07:20:47,NYPD,Blocked Driveway,Partial Access,Street/Sidewalk,10021.0,NEW YORK,Closed,1014690008.0,40.76893012551363,-73.95456582317051,Social,Negative,Blocked Driveway. Partial Access,Neutral
56404565,2022-12-30 07:20:12,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11234.0,BROOKLYN,Closed,3078780077.0,40.61991365544362,-73.92309462381861,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56403027,2022-12-30 07:20:05,DOHMH,Rodent,Rat Sighting,3+ Family Apt. Building,10467.0,BRONX,Closed,2046670033.0,40.883250515890914,-73.8617561036332,Social,Neutral,Rodent. Rat Sighting,Neutral
56405927,2022-12-30 07:19:58,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11203.0,BROOKLYN,Closed,3049130054.0,40.6489580726816,-73.93491729893556,Political,Negative,Illegal Parking. Posted Parking Sign Violation,Anger
56401219,2022-12-30 07:19:57,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11385.0,RIDGEWOOD,Closed,4034320068.0,40.705019921035245,-73.91376683177621,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56401485,2022-12-30 07:19:54,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10025.0,NEW YORK,Closed,1018380045.0,40.79648205927551,-73.9630489121085,Social,Neutral,HEAT/HOT WATER. APARTMENT ONLY,Neutral
56407342,2022-12-30 07:19:54,HPD,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,10025.0,NEW YORK,Closed,1018380045.0,40.79648205927551,-73.9630489121085,Social,Neutral,ELECTRIC. OUTLET/SWITCH,Neutral
56406689,2022-12-30 07:19:54,HPD,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10025.0,NEW YORK,Closed,1018380045.0,40.79648205927551,-73.9630489121085,Other,Neutral,APPLIANCE. REFRIGERATOR,Neutral
56404395,2022-12-30 07:19:54,HPD,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10025.0,NEW YORK,Closed,1018380045.0,40.79648205927551,-73.9630489121085,Social,Neutral,PAINT/PLASTER. CEILING,Neutral
56401897,2022-12-30 07:19:54,HPD,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10025.0,NEW YORK,Closed,1018380045.0,40.79648205927551,-73.9630489121085,Social,Neutral,UNSANITARY CONDITION. PESTS,Neutral
56399741,2022-12-30 07:19:54,HPD,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10025.0,NEW YORK,Closed,1018380045.0,40.79648205927551,-73.9630489121085,Social,Negative,WATER LEAK. SLOW LEAK,Neutral
56403065,2022-12-30 07:19:53,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10029.0,NEW YORK,Closed,1016160001.0,40.79715190862778,-73.94901341309001,Social,Neutral,HEAT/HOT WATER. APARTMENT ONLY,Neutral
56407695,2022-12-30 07:19:53,HPD,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,10025.0,NEW YORK,Closed,1018380045.0,40.79648205927551,-73.9630489121085,Social,Neutral,ELECTRIC. LIGHTING,Neutral
56405415,2022-12-30 07:19:53,HPD,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10025.0,NEW YORK,Closed,1018380045.0,40.79648205927551,-73.9630489121085,Social,Neutral,DOOR/WINDOW. WINDOW FRAME,Neutral
56401027,2022-12-30 07:19:53,HPD,SAFETY,WINDOW GUARD BROKEN/MISSING,RESIDENTIAL BUILDING,10025.0,NEW YORK,Closed,1018380045.0,40.79648205927551,-73.9630489121085,Other,Positive,SAFETY. WINDOW GUARD BROKEN/MISSING,Neutral
56403579,2022-12-30 07:19:49,HPD,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10458.0,BRONX,Closed,2032960047.0,40.86913169987544,-73.88685622383692,Social,Neutral,PLUMBING. BATHTUB/SHOWER,Neutral
56405233,2022-12-30 07:19:49,HPD,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10458.0,BRONX,Closed,2032960047.0,40.86913169987544,-73.88685622383692,Social,Neutral,PLUMBING. BASIN/SINK,Neutral
56399756,2022-12-30 07:19:49,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10458.0,BRONX,Closed,2032960047.0,40.86913169987544,-73.88685622383692,Social,Neutral,HEAT/HOT WATER. APARTMENT ONLY,Neutral
56404625,2022-12-30 07:19:45,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10029.0,NEW YORK,Closed,1016320050.0,40.79137577738332,-73.94632734183767,Social,Neutral,HEAT/HOT WATER. APARTMENT ONLY,Neutral
56406688,2022-12-30 07:19:15,NYPD,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11208.0,BROOKLYN,Closed,3041320049.0,40.68506882195641,-73.87051404838039,Political,Negative,Illegal Parking. Double Parked Blocking Traffic,Neutral
56406919,2022-12-30 07:19:04,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11220.0,BROOKLYN,Closed,3057980001.0,40.64215042129122,-74.02413507322565,Political,Negative,Illegal Parking. Posted Parking Sign Violation,Anger
56404714,2022-12-30 07:18:28,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11377.0,WOODSIDE,Closed,4012170048.0,40.74884320046984,-73.90072457025028,Social,Negative,Blocked Driveway. No Access,Sadness
56401787,2022-12-30 07:17:20,HPD,DOOR/WINDOW,WINDOW PANE,RESIDENTIAL BUILDING,10467.0,BRONX,Closed,2043470047.0,40.85995256353461,-73.86558595844559,Social,Neutral,DOOR/WINDOW. WINDOW PANE,Neutral
56401495,2022-12-30 07:17:20,HPD,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10467.0,BRONX,Closed,2043470047.0,40.85995256353461,-73.86558595844559,Social,Neutral,ELECTRIC. NO LIGHTING,Neutral
56405906,2022-12-30 07:17:20,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10467.0,BRONX,Closed,2043470047.0,40.85995256353461,-73.86558595844559,Social,Neutral,HEAT/HOT WATER. APARTMENT ONLY,Neutral
56404709,2022-12-30 07:17:20,HPD,ELECTRIC,WIRING,RESIDENTIAL BUILDING,10467.0,BRONX,Closed,2043470047.0,40.85995256353461,-73.86558595844559,Social,Neutral,ELECTRIC. WIRING,Disgust
56405991,2022-12-30 07:17:18,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11203.0,BROOKLYN,Closed,3048290003.0,40.65619037888672,-73.93958834503375,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56402412,2022-12-30 07:16:45,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11220.0,BROOKLYN,Closed,,40.635847582244686,-74.01172411314931,Social,Negative,Blocked Driveway. No Access,Sadness
56404213,2022-12-30 07:15:37,DSNY,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11228.0,BROOKLYN,Closed,3059350016.0,40.62446209356665,-74.01270556031034,Economic,Negative,Missed Collection. Recycling - Paper/Metal/Glass/Rigid Plastic,Neutral
56405261,2022-12-30 07:15:33,EDC,Noise - Helicopter,News Gathering,Above Address,11357.0,WHITESTONE,Closed,4045930053.0,40.79026193589992,-73.79977622082558,Social,Neutral,Noise - Helicopter. News Gathering,Neutral
56407256,2022-12-30 07:15:21,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11229.0,BROOKLYN,Closed,3068040009.0,40.60881814650988,-73.95131816773532,Political,Negative,Illegal Parking. Posted Parking Sign Violation,Anger
56404455,2022-12-30 07:15:05,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11235.0,,Closed,,40.59018749225065,-73.95382331079212,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56402185,2022-12-30 07:14:45,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214.0,BROOKLYN,Closed,3068760018.0,40.59630644546736,-73.99244901469318,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56406610,2022-12-30 07:14:19,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10453.0,BRONX,Closed,2028680081.0,40.85002480608151,-73.91433429495969,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56403302,2022-12-30 07:14:00,DEP,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11220.0,BROOKLYN,Closed,3007640039.0,40.64802626946883,-74.01096948823545,Other,Neutral,"Air Quality. Air: Odor/Fumes, Vehicle Idling (AD3)",Neutral
56401104,2022-12-30 07:13:26,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10031.0,NEW YORK,Closed,1020020033.0,40.82020184871799,-73.95501134237715,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56405863,2022-12-30 07:13:06,DOB,General Construction/Plumbing,Building Permit - None,,11103.0,ASTORIA,Closed,4007090001.0,40.75737748775275,-73.9155796307359,Other,Neutral,General Construction/Plumbing. Building Permit - None,Neutral
56399314,2022-12-30 07:12:01,NYPD,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10470.0,BRONX,Closed,2033800037.0,40.90088506285998,-73.86875518265,Political,Negative,Illegal Parking. Blocked Sidewalk,Surprise
56401381,2022-12-30 07:11:31,NYPD,Blocked Driveway,No Access,Street/Sidewalk,10460.0,BRONX,Closed,2039160035.0,40.83701414330925,-73.86718265872507,Social,Negative,Blocked Driveway. No Access,Sadness
56406877,2022-12-30 07:10:46,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11212.0,BROOKLYN,Closed,3046480001.0,40.65928750888778,-73.92291947856883,Social,Negative,Blocked Driveway. No Access,Sadness
56402159,2022-12-30 07:10:29,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11230.0,BROOKLYN,Closed,3052340001.0,40.6347449187686,-73.96493632865035,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56407312,2022-12-30 07:09:34,NYPD,Abandoned Vehicle,With License Plate,Street/Sidewalk,11429.0,QUEENS VILLAGE,Closed,4111060060.0,40.71337529677675,-73.73675874226466,Political,Negative,Abandoned Vehicle. With License Plate,Sadness
56406243,2022-12-30 07:09:00,DSNY,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10305.0,STATEN ISLAND,Closed,5031220321.0,40.59254356640075,-74.0664643760609,Other,Negative,Electronics Waste Appointment. Ewaste appointment,Neutral
56406130,2022-12-30 07:08:59,NYPD,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11434.0,,Closed,,40.66338555485979,-73.78182826835612,Political,Negative,Illegal Parking. Commercial Overnight Parking,Neutral
56400581,2022-12-30 07:08:29,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10302.0,STATEN ISLAND,Closed,5011170050.0,40.637423698103646,-74.1398784459247,Political,Negative,Illegal Parking. Posted Parking Sign Violation,Anger
56407073,2022-12-30 07:08:00,DEP,Noise,Noise: Construction Before/After Hours (NM1),,10472.0,BRONX,Closed,,40.83151363784655,-73.87699367962433,Social,Neutral,Noise. Noise: Construction Before/After Hours (NM1),Neutral
56403145,2022-12-30 07:08:00,DEP,Water System,Leak (Use Comments) (WA2),,11233.0,BROOKLYN,Closed,3013570055.0,40.67402642468049,-73.92210933353053,Political,Neutral,Water System. Leak (Use Comments) (WA2),Neutral
56401339,2022-12-30 07:07:29,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11230.0,BROOKLYN,Closed,3052340001.0,40.6347449187686,-73.96493632865035,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56400345,2022-12-30 07:07:23,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10470.0,BRONX,Closed,2051150001.0,40.90554288327565,-73.84865015909784,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56405195,2022-12-30 07:07:07,NYPD,Abandoned Vehicle,With License Plate,Street/Sidewalk,11429.0,QUEENS VILLAGE,Closed,4111070046.0,40.71283245472946,-73.73703142332495,Political,Negative,Abandoned Vehicle. With License Plate,Sadness
56399974,2022-12-30 07:06:54,DSNY,Dirty Condition,Dirt or Gravel,Street,11211.0,BROOKLYN,Closed,3024000004.0,40.710921253812494,-73.9514167366352,Social,Negative,Dirty Condition. Dirt or Gravel,Disgust
56400078,2022-12-30 07:04:43,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10453.0,BRONX,Closed,2028080062.0,40.85133278568752,-73.90570080440538,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56401889,2022-12-30 07:03:59,DOT,Street Condition,Cave-in,Street,11429.0,QUEENS VILLAGE,Closed,4111060059.0,40.71339174877467,-73.73675146290388,Political,Neutral,Street Condition. Cave-in,Neutral
56399360,2022-12-30 07:03:29,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11220.0,BROOKLYN,Closed,3058710030.0,40.636122160123016,-74.02731073893925,Political,Negative,Illegal Parking. Posted Parking Sign Violation,Anger
56401355,2022-12-30 07:03:00,DOT,Street Light Condition,Street Light Out,,11214.0,BROOKLYN,Closed,3062360067.0,40.61494934671861,-74.00019089842115,Social,Neutral,Street Light Condition. Street Light Out,Neutral
56402472,2022-12-30 07:02:48,NYPD,Blocked Driveway,No Access,Street/Sidewalk,10040.0,NEW YORK,Closed,1021740200.0,40.86227784748005,-73.92734065484422,Social,Negative,Blocked Driveway. No Access,Sadness
56401318,2022-12-30 07:02:36,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214.0,BROOKLYN,Closed,3062980057.0,40.606333326143854,-73.99495084818459,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56400177,2022-12-30 07:02:17,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10470.0,BRONX,Closed,2033890001.0,40.90141380743659,-73.86789681832092,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56399817,2022-12-30 07:02:17,NYPD,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11218.0,BROOKLYN,Closed,3053080040.0,40.64284921845925,-73.98552529057919,Political,Negative,Illegal Parking. Blocked Sidewalk,Surprise
56401862,2022-12-30 07:02:12,NYPD,Abandoned Vehicle,With License Plate,Street/Sidewalk,10471.0,BRONX,Closed,2059530230.0,40.90782746842087,-73.90656848824969,Political,Negative,Abandoned Vehicle. With License Plate,Sadness
56404161,2022-12-30 07:02:00,DEP,Noise,Noise: Construction Before/After Hours (NM1),,11102.0,ASTORIA,Closed,4005390014.0,40.77215584435797,-73.92874593513427,Social,Neutral,Noise. Noise: Construction Before/After Hours (NM1),Neutral
56401103,2022-12-30 07:01:20,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10031.0,NEW YORK,Closed,1020020033.0,40.82020184871799,-73.95501134237715,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56406121,2022-12-30 07:01:19,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10463.0,BRONX,Closed,2057600100.0,40.882648203870616,-73.9037867278487,Social,Neutral,HEAT/HOT WATER. APARTMENT ONLY,Neutral
56402708,2022-12-30 07:01:14,DSNY,Obstruction,Trash or Recycling,Street,11385.0,RIDGEWOOD,Closed,4036780039.0,40.70133375220122,-73.8882914902831,Other,Neutral,Obstruction. Trash or Recycling,Disgust
56399633,2022-12-30 07:00:33,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10468.0,BRONX,Closed,2032367501.0,40.86240645467484,-73.91109714827905,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56426479,2022-12-30 07:00:00,DOT,Street Condition,Pothole,,10308.0,STATEN ISLAND,Closed,5054510077.0,40.56155451406796,-74.15897775369099,Political,Neutral,Street Condition. Pothole,Neutral
56426821,2022-12-30 07:00:00,DOT,Street Condition,Pothole,,10306.0,STATEN ISLAND,Closed,5040630043.0,40.55983554117778,-74.10755632366461,Political,Neutral,Street Condition. Pothole,Neutral
56434856,2022-12-30 07:00:00,DOT,Street Condition,Pothole,,10306.0,STATEN ISLAND,Closed,5041910038.0,40.57556264091526,-74.1193311874079,Political,Neutral,Street Condition. Pothole,Neutral
56433735,2022-12-30 07:00:00,DOT,Street Condition,Pothole,,10309.0,STATEN ISLAND,Closed,5070460074.0,40.5444136784841,-74.21583674938626,Political,Neutral,Street Condition. Pothole,Neutral
56433615,2022-12-30 07:00:00,DOT,Street Condition,Pothole,,10312.0,STATEN ISLAND,Closed,,40.52287718145325,-74.17954277998882,Political,Neutral,Street Condition. Pothole,Neutral
56432603,2022-12-30 07:00:00,DOT,Street Condition,Pothole,,10310.0,STATEN ISLAND,Closed,5003000211.0,40.62788240455587,-74.11276000188694,Political,Neutral,Street Condition. Pothole,Neutral
56432602,2022-12-30 07:00:00,DOT,Street Condition,Pothole,,10309.0,STATEN ISLAND,Closed,5070750057.0,40.54743359700976,-74.21696555303328,Political,Neutral,Street Condition. Pothole,Neutral
56431430,2022-12-30 07:00:00,DOT,Street Condition,Pothole,,10312.0,STATEN ISLAND,Closed,,40.53426689664762,-74.15397345766736,Political,Neutral,Street Condition. Pothole,Neutral
56431335,2022-12-30 07:00:00,DOT,Street Condition,Pothole,,10312.0,STATEN ISLAND,Closed,,,,Political,Neutral,Street Condition. Pothole,Neutral
56430211,2022-12-30 07:00:00,DOT,Street Condition,Pothole,,10308.0,STATEN ISLAND,Closed,5045090023.0,40.56224682912893,-74.1482507193195,Political,Neutral,Street Condition. Pothole,Neutral
56430210,2022-12-30 07:00:00,DOT,Street Condition,Pothole,,10312.0,STATEN ISLAND,Closed,,40.52689491462986,-74.16727660437266,Political,Neutral,Street Condition. Pothole,Neutral
56430191,2022-12-30 07:00:00,DOT,Street Condition,Pothole,,10312.0,STATEN ISLAND,Closed,5065340017.0,40.52559108835396,-74.18000329785379,Political,Neutral,Street Condition. Pothole,Neutral
56429026,2022-12-30 07:00:00,DOT,Street Condition,Pothole,,10309.0,STATEN ISLAND,Closed,5075270017.0,40.52816081870373,-74.23842499513343,Political,Neutral,Street Condition. Pothole,Neutral
56426908,2022-12-30 07:00:00,DOT,Street Condition,Pothole,,10309.0,STATEN ISLAND,Closed,,40.52766701124552,-74.23022888842462,Political,Neutral,Street Condition. Pothole,Neutral
56426904,2022-12-30 07:00:00,DOT,Street Condition,Pothole,,10303.0,STATEN ISLAND,Closed,,40.62482584072949,-74.16033526339713,Political,Neutral,Street Condition. Pothole,Neutral
56399312,2022-12-30 06:59:42,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11421.0,WOODHAVEN,Closed,4088400135.0,40.692432295550994,-73.8650798599272,Political,Negative,Illegal Parking. Posted Parking Sign Violation,Anger
